caseid,person_id,arrest_date,dispos_date,treat
19112,19926,2012-02-21,2012-07-13,0
19116,3898,2012-12-07,2013-02-26,0
19117,3975,2013-08-25,2014-02-09,1
19122,10979,2013-09-01,2013-12-24,1
19135,10783,2013-09-20,2015-06-28,1
19136,8847,2012-08-06,2012-08-31,1
19139,19099,2013-07-13,2014-01-22,1
19140,9662,2013-08-09,2014-01-08,0
19147,7649,2012-04-14,2012-08-28,1
19151,13313,2012-11-10,2013-01-27,0
19153,2996,2013-07-30,2014-03-18,0
19155,10315,2013-03-08,2013-07-25,1
19157,2104,2013-02-06,2013-07-10,0
19159,2540,2012-06-16,2014-07-14,1
19162,2620,2013-06-01,2014-03-20,1
19173,14090,2013-02-22,2013-05-03,0
19174,15279,2012-02-27,2012-03-15,0
19176,18914,2012-11-20,2013-02-10,1
19179,4588,2012-07-09,2012-12-23,0
19192,2678,2013-05-14,2013-10-09,1
19201,8373,2012-06-27,2012-08-03,1
19203,1112,2012-03-05,2012-12-15,1
19208,2008,2013-05-24,2013-10-27,0
19210,698,2013-07-16,2013-07-26,1
19215,15992,2013-10-12,2014-08-18,0
19229,3533,2012-05-14,2012-06-15,1
19237,10748,2013-04-06,2013-10-07,1
19238,16072,2013-04-05,2013-05-09,1
19242,1644,2013-04-24,2015-02-08,1
19247,19331,2012-03-24,2013-01-01,0
19248,664,2013-01-03,2013-11-01,1
19249,16044,2013-10-15,2014-09-04,1
19252,19542,2013-07-25,2013-10-06,1
19256,8045,2012-08-08,2012-11-11,0
19258,4836,2013-10-10,2014-08-17,1
19261,760,2012-01-14,2012-08-06,0
19265,15877,2012-04-14,2012-05-13,1
19266,4236,2012-07-20,2012-08-02,0
19272,8088,2012-09-03,2013-02-17,1
19273,2067,2013-03-01,2014-06-14,1
19274,8836,2012-06-14,2013-10-28,1
19275,1613,2013-04-30,2013-11-16,0
19280,13881,2013-04-02,2013-06-19,1
19301,17067,2013-10-08,2014-03-16,0
19308,13711,2013-08-05,2014-02-14,0
19316,11171,2013-03-18,2016-01-30,0
19317,200,2013-03-21,2014-01-27,0
19319,1947,2012-05-06,2012-07-03,0
19322,9280,2013-07-11,2014-06-15,1
19328,10481,2012-05-28,2012-10-22,1
19340,40,2013-04-19,2013-10-24,1
19344,2409,2012-06-12,2013-07-13,1
19348,13551,2012-02-08,2012-09-10,1
19351,8529,2013-05-31,2013-07-02,0
19366,12438,2013-09-19,2014-08-26,0
19379,9864,2012-10-06,2012-12-12,1
19380,13175,2012-06-08,2012-09-30,0
19383,9242,2013-08-05,2014-11-12,0
19387,13985,2012-05-22,2012-08-27,1
19388,10890,2012-01-08,2012-08-21,0
19391,10743,2013-02-23,2013-03-18,0
19392,8523,2013-09-05,2014-10-30,0
19395,7467,2012-01-05,2012-12-01,0
19399,613,2013-01-05,2013-05-12,1
19405,3596,2013-09-18,2015-05-10,0
19411,17573,2012-06-13,2013-04-03,1
19413,10692,2012-07-31,2013-02-05,0
19420,2653,2013-10-03,2014-10-25,1
19425,3299,2013-05-31,2013-11-10,1
19427,13768,2012-08-03,2013-12-03,0
19435,16207,2012-04-17,2012-08-03,1
19439,3079,2013-05-29,2013-07-15,1
19440,5202,2012-10-07,2012-10-20,1
19444,17197,2012-12-11,2013-11-13,1
19446,8566,2013-01-28,2013-07-24,1
19448,14329,2013-09-11,2015-08-12,0
19449,13874,2012-10-08,2012-12-09,1
19450,2906,2013-02-12,2014-03-25,1
19453,5320,2013-07-12,2013-08-08,1
19461,1241,2012-02-26,2012-05-22,1
19462,16833,2013-03-01,2013-04-06,0
19464,6679,2012-08-07,2013-05-05,1
19469,8507,2012-05-18,2012-07-22,0
19473,342,2012-02-24,2012-03-24,0
19478,13275,2012-01-23,2013-03-14,0
19481,1835,2013-08-22,2013-10-23,1
19482,18602,2013-09-28,2013-11-22,1
19483,17490,2013-04-12,2013-12-02,0
19488,4612,2012-07-03,2012-10-28,0
19489,4370,2013-07-04,2013-09-05,0
19490,17193,2012-01-04,2012-07-06,1
19491,2162,2012-08-31,2012-10-20,1
19492,5314,2013-04-02,2013-04-12,1
19494,11819,2012-01-21,2012-08-15,0
19501,13044,2013-04-16,2014-07-23,0
19506,5312,2012-07-23,2013-05-24,0
19511,481,2013-01-26,2013-08-31,1
19513,8239,2012-07-30,2012-08-27,1
19520,6194,2012-05-09,2012-08-11,0
19522,13569,2012-09-09,2013-12-05,0
19523,2111,2012-07-30,2013-01-09,1
19525,7039,2012-01-11,2013-05-22,0
19528,9466,2012-08-07,2013-04-07,1
19538,13695,2012-12-01,2013-01-11,1
19539,3445,2012-02-23,2013-07-14,0
19545,3794,2013-05-08,2013-10-04,0
19546,7315,2012-12-08,2014-03-21,1
19547,6761,2013-10-16,2014-02-13,1
19551,8167,2013-06-15,2014-03-20,1
19558,2401,2013-06-20,2013-07-03,0
19559,9368,2012-12-10,2015-12-03,1
19560,8584,2013-04-30,2013-07-03,0
19561,15424,2013-04-22,2013-07-16,0
19566,10008,2012-10-25,2013-04-13,0
19568,13458,2013-07-21,2013-10-08,0
19569,9444,2013-08-10,2014-09-04,0
19573,15156,2013-06-20,2014-06-04,1
19577,1556,2013-04-04,2013-07-19,0
19579,11856,2012-07-30,2013-10-09,1
19588,17779,2012-06-21,2012-12-31,1
19591,1046,2013-07-11,2013-12-26,1
19595,3579,2013-10-15,2014-09-24,1
19597,7600,2013-02-23,2013-03-15,1
19607,10039,2013-09-07,2013-11-22,1
19608,8550,2012-10-25,2012-12-14,0
19609,2727,2012-02-01,2015-07-31,1
19620,2346,2012-04-17,2012-11-03,0
19621,3684,2013-07-06,2014-12-17,1
19623,994,2012-12-19,2013-05-19,1
19627,16648,2012-11-26,2013-09-22,1
19629,13825,2013-08-12,2014-04-18,0
19630,6253,2012-08-16,2012-12-15,1
19633,3722,2013-04-04,2013-05-26,1
19634,12543,2013-06-22,2014-12-28,1
19635,15642,2013-02-25,2013-09-20,0
19637,7474,2012-04-27,2012-06-19,1
19641,19412,2012-06-16,2014-03-14,1
19649,19582,2012-02-21,2012-02-24,0
19651,4364,2013-02-16,2013-10-13,1
19653,17913,2012-04-29,2012-05-13,1
19658,6520,2013-09-22,2013-11-28,1
19667,8153,2013-03-07,2014-07-31,1
19668,13501,2012-01-25,2012-12-12,0
19672,4155,2012-06-29,2013-01-17,1
19676,14054,2013-02-19,2013-10-15,1
19679,15383,2013-09-21,2014-03-12,1
19686,13809,2012-09-28,2013-12-11,1
19691,13298,2012-07-17,2013-11-29,0
19693,7383,2013-02-13,2013-04-03,1
19694,8164,2012-07-06,2012-10-07,0
19697,17591,2012-07-27,2012-12-29,1
19698,12894,2013-05-11,2014-12-02,1
19700,9479,2013-03-27,2014-08-03,0
19701,16193,2012-01-11,2012-12-30,0
19704,7857,2013-06-19,2013-07-26,1
19706,19479,2012-09-30,2012-11-30,0
19714,13136,2013-01-07,2014-07-20,1
19719,10899,2013-09-09,2016-01-10,1
19727,3576,2012-04-20,2014-01-14,0
19729,15754,2012-08-14,2012-10-15,1
19734,5310,2012-11-14,2014-03-17,1
19736,4160,2012-10-10,2013-05-12,1
19737,6849,2012-12-14,2013-04-10,0
19738,19543,2012-05-15,2014-04-24,1
19740,1137,2012-09-24,2013-08-15,1
19742,7316,2012-08-25,2012-11-01,0
19746,9557,2013-05-20,2013-05-30,0
19748,8727,2012-06-17,2013-05-24,1
19751,11267,2013-05-27,2014-03-05,1
19752,8317,2013-08-14,2013-11-25,0
19755,3058,2013-06-09,2013-09-05,1
19765,817,2012-01-14,2013-07-29,1
19767,17267,2013-04-06,2013-06-30,0
19770,9264,2013-03-30,2014-12-25,1
19771,17117,2013-10-12,2014-11-21,0
19775,12108,2012-02-16,2014-01-24,0
19776,3291,2012-10-03,2013-03-21,1
19779,6677,2012-10-14,2013-01-19,1
19781,4203,2012-08-15,2012-09-24,1
19785,17347,2012-02-19,2012-03-15,0
19788,18784,2012-04-07,2012-04-14,1
19789,794,2012-11-17,2012-11-22,1
19791,18843,2012-10-01,2013-12-18,1
19792,10571,2012-01-21,2013-08-30,0
19793,8011,2012-06-10,2014-07-21,0
19794,27,2013-02-24,2013-09-17,0
19808,16359,2012-06-23,2013-01-14,0
19811,9163,2012-12-20,2014-02-02,1
19812,4653,2013-05-19,2014-01-29,1
19814,7270,2012-12-21,2012-12-24,0
19816,9433,2012-05-26,2014-04-30,1
19821,17095,2013-10-02,2013-11-21,0
19824,2969,2012-02-23,2012-03-22,0
19831,15541,2012-04-14,2012-06-07,0
19832,2313,2012-02-07,2012-04-12,1
19835,1760,2012-11-16,2013-05-29,1
19842,15,2012-03-31,2013-09-08,1
19846,16420,2013-07-18,2015-03-25,1
19860,15280,2012-06-21,2012-07-12,1
19867,4957,2012-10-08,2013-06-08,1
19868,17782,2012-06-05,2012-06-25,0
19872,15999,2012-05-27,2013-04-23,1
19873,9616,2013-06-03,2014-04-04,1
19874,1181,2012-01-22,2013-10-25,1
19879,10579,2012-02-28,2013-01-13,0
19885,16544,2013-04-16,2013-05-13,0
19888,11000,2012-08-15,2012-11-11,1
19891,14507,2012-06-22,2012-09-01,1
19893,2801,2012-04-30,2012-06-01,1
19894,16948,2012-03-26,2012-07-27,1
19901,2775,2013-09-04,2014-01-21,0
19902,3751,2012-02-19,2012-04-30,1
19903,11456,2012-01-10,2012-01-27,0
19904,7515,2012-03-05,2012-07-29,1
19905,9999,2013-10-14,2014-01-11,1
19906,17583,2013-02-16,2013-03-10,0
19908,11839,2012-12-05,2013-10-24,1
19911,5185,2012-04-03,2012-05-13,1
19913,13872,2012-08-28,2012-10-03,0
19916,15957,2012-08-30,2012-09-12,1
19922,2265,2013-04-07,2013-07-28,1
19930,9330,2013-10-02,2013-12-21,1
19931,7939,2013-07-16,2013-08-05,0
19934,16538,2013-10-07,2014-02-01,1
19940,18624,2012-05-07,2013-08-12,0
19941,5060,2013-05-16,2013-07-14,1
19946,4130,2013-03-13,2014-03-09,0
19948,18361,2013-05-05,2014-09-15,0
19950,14738,2012-04-01,2012-12-16,1
19951,8807,2013-07-20,2015-08-19,1
19952,3424,2012-06-26,2014-06-21,1
19954,10042,2013-10-21,2014-04-13,0
19961,19093,2013-06-13,2013-07-26,1
19964,15093,2012-11-25,2014-01-21,0
19965,13233,2012-10-16,2012-11-05,0
19968,6184,2012-08-30,2013-08-16,0
19971,9395,2012-11-19,2013-10-02,0
19978,15604,2013-10-10,2013-10-20,1
19979,18048,2012-04-01,2012-05-25,0
19983,10811,2012-01-22,2012-06-27,0
19998,926,2012-07-03,2013-03-05,0
20002,7959,2012-04-13,2012-12-31,1
20003,7760,2013-09-29,2015-01-07,0
20004,10218,2012-10-11,2013-05-14,1
20010,18348,2013-10-21,2014-12-28,1
20016,5286,2012-01-18,2012-02-08,1
20022,2563,2013-01-05,2013-01-13,0
20029,6331,2012-01-03,2012-01-21,0
20031,8500,2013-07-12,2013-08-19,1
20040,5219,2012-01-08,2013-05-17,0
20042,1454,2013-08-26,2015-03-25,1
20048,379,2012-01-02,2012-06-12,0
20052,3196,2012-06-09,2013-10-24,1
20059,17718,2013-07-21,2014-04-17,1
20063,5909,2012-08-17,2013-07-13,1
20072,18701,2012-05-07,2013-06-09,0
20074,16313,2013-09-08,2013-11-05,0
20075,2695,2012-01-11,2012-02-06,0
20082,6318,2012-04-12,2013-07-18,0
20086,9384,2013-02-23,2013-10-25,1
20087,9237,2012-11-04,2012-11-14,0
20092,6679,2012-08-06,2013-02-07,1
20093,13271,2013-04-21,2013-06-20,1
20094,17178,2012-08-13,2013-01-25,0
20104,14123,2013-02-25,2014-01-16,1
20108,14112,2012-04-26,2012-08-13,1
20109,17191,2013-05-27,2013-10-09,1
20110,2279,2012-03-04,2012-03-21,1
20114,3014,2013-07-01,2016-11-04,0
20116,6662,2012-07-31,2013-04-12,0
20117,4296,2013-07-30,2014-04-27,0
20119,5404,2013-09-17,2014-05-02,1
20123,2247,2012-06-28,2012-08-20,1
20125,7579,2012-07-02,2013-08-05,0
20129,6570,2013-03-29,2013-06-21,0
20130,8876,2013-07-15,2015-10-24,1
20131,9828,2012-01-21,2012-06-24,1
20134,16424,2013-02-24,2013-05-15,0
20140,3383,2013-10-11,2013-12-23,1
20141,6832,2013-02-24,2013-03-24,0
20144,499,2013-09-23,2014-10-13,1
20146,1551,2012-05-12,2012-08-18,0
20147,17502,2012-06-09,2013-05-11,1
20151,5802,2012-07-05,2012-12-30,0
20153,7874,2012-02-26,2012-03-02,1
20168,15042,2012-07-01,2012-09-05,0
20171,738,2013-07-28,2013-09-02,1
20176,19373,2012-05-12,2012-10-08,1
20178,14761,2012-04-27,2013-09-08,1
20184,9742,2013-09-15,2013-09-17,1
20190,874,2013-02-10,2013-06-22,0
20196,17377,2013-07-20,2013-07-30,1
20201,14125,2013-05-11,2014-06-30,0
20204,3840,2013-05-08,2014-02-05,1
20206,19454,2012-03-23,2012-05-04,1
20208,9351,2013-05-27,2013-06-07,0
20209,18201,2012-02-12,2012-06-15,1
20210,10685,2013-05-01,2013-05-24,0
20216,16231,2012-09-08,2012-12-01,0
20220,4993,2013-05-08,2014-05-07,0
20221,19559,2013-06-15,2013-11-03,0
20224,10582,2012-02-23,2014-02-06,0
20225,8462,2012-09-27,2013-04-17,1
20227,1978,2012-02-11,2012-03-12,1
20228,12991,2013-08-25,2013-11-23,0
20231,15290,2012-12-25,2013-12-06,1
20232,19390,2013-02-09,2013-05-31,1
20253,14127,2013-06-26,2013-08-19,1
20256,15083,2013-05-03,2013-05-06,0
20261,17360,2012-01-02,2012-02-10,1
20266,13581,2013-01-05,2013-09-07,0
20267,12073,2012-08-01,2013-06-20,0
20274,14029,2013-10-23,2014-02-15,0
20284,17199,2013-08-21,2014-02-10,1
20291,1450,2013-04-18,2013-11-21,1
20302,7879,2012-06-05,2012-12-10,0
20310,7568,2012-01-31,2012-03-09,1
20318,7222,2012-12-15,2013-03-29,1
20319,4171,2012-02-10,2012-02-28,1
20323,1091,2013-10-15,2014-04-01,1
20329,12570,2013-10-11,2014-03-15,1
20330,9226,2012-04-28,2012-11-26,0
20333,18521,2013-05-01,2013-05-23,0
20334,15187,2012-02-29,2012-03-03,1
20336,2918,2012-04-23,2012-09-24,1
20340,5076,2012-04-26,2012-10-10,0
20342,6018,2012-08-14,2012-08-25,0
20345,11203,2012-09-11,2013-09-07,1
20353,18787,2012-08-01,2012-10-07,0
20355,2292,2012-07-26,2012-09-03,0
20359,19588,2012-05-26,2012-06-17,0
20362,13917,2012-02-04,2012-08-22,0
20366,4397,2012-04-16,2012-08-20,1
20380,14125,2013-07-16,2013-10-21,1
20387,10872,2013-08-19,2013-08-25,0
20389,2008,2012-04-26,2012-05-24,0
20391,17047,2013-03-06,2013-04-13,1
20400,7252,2012-02-28,2012-08-22,0
20404,18510,2013-07-21,2014-09-28,0
20410,984,2013-07-15,2013-10-01,0
20412,11239,2012-12-24,2013-05-03,1
20420,13842,2012-11-23,2013-05-05,0
20425,757,2012-10-27,2013-02-14,0
20426,3516,2013-05-17,2013-09-14,1
20429,7555,2012-12-11,2013-04-11,0
20438,15993,2012-09-13,2013-03-01,1
20440,15745,2012-12-02,2013-05-09,1
20449,18813,2012-07-17,2012-09-11,0
20450,18274,2013-02-01,2013-05-14,1
20451,4091,2012-12-19,2013-11-17,0
20457,19794,2013-06-19,2013-12-10,1
20461,6885,2012-02-12,2012-05-08,1
20467,19427,2013-07-15,2013-09-16,0
20468,11397,2012-12-20,2014-01-02,0
20470,15842,2013-01-28,2013-06-09,1
20471,716,2012-10-06,2012-11-25,1
20472,702,2012-05-12,2012-06-18,0
20474,8058,2013-08-05,2013-09-25,1
20476,7457,2013-09-21,2013-12-24,0
20477,18540,2013-07-23,2013-12-05,1
20490,4138,2013-01-20,2014-04-11,1
20491,16479,2013-03-26,2014-03-05,0
20502,5430,2012-01-31,2012-05-19,0
20505,10904,2013-05-28,2014-04-02,1
20508,18503,2012-10-12,2013-03-29,0
20509,14565,2012-11-13,2014-08-01,1
20511,11844,2012-07-18,2012-11-11,0
20513,10273,2012-04-21,2012-06-03,0
20515,10437,2012-02-29,2012-10-29,1
20516,15340,2013-03-16,2013-05-17,1
20519,19569,2013-01-23,2013-09-01,0
20529,19952,2012-05-08,2012-11-24,1
20530,11068,2013-09-19,2013-09-24,0
20531,3977,2013-06-20,2015-06-29,0
20532,1146,2012-08-02,2013-09-01,0
20535,19697,2013-05-27,2014-02-18,1
20538,13320,2012-10-31,2012-12-20,1
20539,17253,2012-03-31,2012-04-01,1
20549,8316,2012-10-16,2013-05-26,1
20550,6771,2012-11-08,2013-04-19,0
20551,14058,2012-11-25,2014-05-21,0
20555,18228,2013-01-25,2014-04-19,1
20558,15150,2012-12-19,2013-02-09,1
20561,657,2013-04-27,2013-09-10,0
20564,8867,2012-04-08,2014-02-10,0
20567,16051,2012-01-16,2012-06-27,0
20569,7104,2013-08-19,2014-02-26,1
20574,4358,2013-04-23,2013-06-18,0
20575,4080,2013-02-16,2013-09-13,0
20578,13478,2013-07-25,2015-06-10,0
20582,19121,2012-02-14,2012-07-16,1
20594,6913,2012-01-17,2012-07-22,1
20597,8051,2012-05-23,2012-12-23,1
20601,3404,2012-03-15,2012-09-27,0
20602,13307,2012-09-24,2013-06-09,1
20603,5042,2012-12-21,2013-01-29,0
20609,19619,2013-07-04,2014-02-16,0
20610,7891,2013-02-03,2013-07-09,0
20615,2978,2013-01-15,2013-06-28,1
20616,4569,2012-02-08,2012-02-18,0
20625,15089,2013-08-15,2013-08-30,1
20627,16470,2012-11-30,2012-12-13,0
20631,872,2012-11-25,2013-02-20,0
20632,3847,2012-06-25,2013-02-07,1
20634,15522,2012-01-27,2012-06-05,0
20636,18684,2012-08-19,2013-05-11,1
20637,14349,2012-09-01,2012-12-15,1
20640,6442,2013-06-27,2013-11-08,1
20643,5398,2013-02-16,2013-07-01,1
20652,8671,2013-09-11,2014-02-05,0
20656,3777,2012-01-21,2012-02-25,1
20658,17125,2013-05-12,2013-06-17,0
20667,19118,2013-02-11,2013-02-13,0
20669,1458,2013-10-07,2014-01-11,0
20680,3522,2013-08-25,2013-11-26,1
20687,10965,2013-08-06,2013-12-04,1
20688,10932,2012-12-09,2014-11-14,1
20691,8542,2013-06-07,2015-02-02,1
20692,10202,2013-05-26,2013-06-20,1
20693,11017,2013-01-08,2013-06-02,1
20699,14859,2013-07-10,2013-10-11,1
20704,7887,2012-09-14,2013-10-01,1
20705,4048,2012-08-03,2013-01-24,1
20706,8512,2013-10-08,2014-05-05,0
20711,18525,2013-06-18,2013-11-30,0
20713,464,2013-08-22,2014-01-31,1
20717,10647,2012-06-26,2012-09-07,0
20718,15363,2012-02-26,2013-05-21,1
20719,5554,2012-11-20,2013-05-14,0
20723,16010,2012-05-08,2013-01-21,0
20724,19239,2012-02-05,2012-04-27,0
20726,4827,2012-05-23,2012-08-26,0
20728,18240,2013-08-29,2015-11-20,1
20734,8045,2013-08-24,2013-10-19,0
20735,3275,2012-11-07,2013-01-30,1
20738,15893,2013-10-11,2014-04-13,0
20739,19129,2012-06-13,2012-09-17,0
20741,16927,2013-03-27,2013-07-16,1
20742,17268,2013-04-29,2013-05-01,0
20748,11348,2012-06-24,2013-08-26,1
20754,16649,2012-05-16,2012-09-11,1
20756,940,2012-03-17,2012-11-06,0
20759,13041,2013-04-27,2013-06-25,1
20760,17521,2013-01-14,2013-03-12,0
20762,16316,2012-01-02,2012-07-06,0
20763,19570,2013-08-19,2014-11-08,0
20764,10405,2013-07-31,2014-02-27,1
20767,8484,2013-08-14,2014-03-10,1
20772,13920,2013-01-15,2013-02-25,0
20775,11156,2012-02-25,2012-07-12,1
20779,17293,2013-06-26,2013-10-29,1
20782,11988,2012-10-05,2013-08-22,0
20783,17041,2012-04-22,2012-05-18,1
20784,12641,2012-05-26,2013-01-15,1
20792,13707,2012-10-16,2013-04-27,0
20794,140,2012-08-01,2013-03-22,1
20795,9766,2013-05-04,2013-07-20,1
20805,11284,2012-06-13,2012-08-29,1
20808,12112,2012-04-21,2014-07-03,1
20811,10940,2013-07-06,2014-07-04,1
20814,10144,2012-12-26,2013-02-22,1
20815,18376,2012-10-11,2013-09-17,0
20817,18215,2012-09-09,2012-09-26,0
20818,11624,2012-08-11,2013-03-06,1
20820,18412,2013-01-04,2013-07-20,0
20822,12819,2012-02-13,2012-07-20,1
20823,11026,2012-03-28,2012-07-28,0
20827,10994,2012-05-28,2012-09-01,1
20830,14820,2013-04-01,2013-06-06,0
20839,1322,2013-04-19,2013-05-24,0
20851,3330,2012-01-20,2014-10-17,1
20858,217,2012-07-15,2012-08-07,0
20859,6253,2012-03-18,2012-07-09,1
20862,4260,2012-01-21,2012-08-17,0
20866,2980,2013-07-20,2015-01-25,1
20867,13330,2012-09-02,2013-10-07,1
20872,2995,2012-11-16,2013-10-31,1
20875,7532,2013-07-25,2013-09-16,1
20876,11033,2012-04-07,2013-03-03,0
20877,1101,2012-02-09,2012-07-20,0
20884,8078,2013-07-04,2014-05-20,1
20888,18037,2013-10-01,2013-12-22,0
20891,6898,2013-06-08,2013-09-01,1
20892,10002,2012-09-06,2012-11-17,1
20893,3443,2012-09-25,2012-10-08,0
20894,13864,2013-03-10,2013-11-18,0
20898,7629,2012-12-15,2013-04-11,1
20904,15240,2013-04-21,2013-05-07,0
20909,15505,2012-04-01,2012-06-22,1
20912,19729,2012-03-24,2012-05-03,0
20913,16169,2012-10-08,2012-10-10,0
20916,6179,2013-07-18,2013-08-12,0
20918,17019,2012-05-14,2017-01-10,0
20921,14906,2012-05-19,2012-06-24,1
20924,17484,2012-06-08,2012-08-06,1
20928,11193,2012-06-01,2012-10-24,1
20938,508,2012-03-19,2012-08-26,1
20944,15066,2013-06-07,2013-11-16,0
20948,13657,2012-06-02,2012-08-12,1
20950,13131,2012-07-06,2012-11-10,0
20957,686,2013-04-19,2013-09-01,0
20958,14242,2013-09-17,2014-01-07,1
20960,71,2012-04-29,2013-01-22,0
20963,16371,2013-05-28,2014-11-06,0
20964,7888,2012-07-04,2012-10-27,0
20976,9443,2012-03-07,2012-06-27,0
20979,10796,2013-01-31,2013-03-27,1
20982,6341,2013-05-28,2013-09-15,0
20983,7876,2012-10-30,2013-03-29,1
20988,14317,2012-11-23,2013-05-09,1
20991,9014,2012-08-04,2012-08-13,1
20992,18166,2013-07-06,2013-11-17,0
20995,6677,2012-04-15,2012-05-06,0
21005,15316,2012-12-03,2013-02-09,0
21006,1307,2012-03-19,2012-08-07,1
21020,3413,2012-03-11,2012-07-09,1
21026,8387,2012-10-22,2013-02-14,0
21028,4997,2013-09-15,2014-11-22,1
21029,19999,2013-08-17,2014-10-19,0
21030,15329,2012-02-28,2012-04-03,1
21040,7924,2012-02-03,2012-07-27,1
21043,2309,2012-02-22,2012-04-23,0
21047,6020,2012-09-28,2012-11-18,1
21050,4320,2013-02-05,2013-06-06,0
21051,7809,2012-11-26,2013-09-28,0
21055,18922,2012-11-11,2013-01-15,0
21059,7941,2012-10-25,2012-10-29,1
21061,12137,2012-10-04,2013-10-02,1
21065,6323,2012-11-20,2013-01-01,1
21068,11282,2012-11-30,2013-01-25,1
21073,14342,2012-01-03,2012-01-23,0
21078,15641,2012-11-24,2012-12-20,0
21081,2529,2013-10-25,2014-11-20,1
21085,13407,2013-02-11,2013-06-15,1
21086,12308,2013-10-18,2014-01-31,0
21091,12051,2013-09-02,2014-06-16,1
21092,11080,2012-09-19,2013-02-02,1
21096,6721,2012-02-06,2012-11-11,1
21101,10588,2012-12-28,2013-07-15,0
21106,2667,2013-08-08,2014-08-30,1
21107,16608,2013-05-06,2013-05-31,0
21109,12996,2012-02-02,2013-05-02,0
21113,12401,2012-02-10,2013-10-11,1
21115,16010,2012-12-16,2013-06-25,0
21123,9587,2013-10-08,2013-11-12,1
21124,17512,2012-07-20,2013-05-01,0
21125,19384,2013-06-09,2014-06-22,1
21128,16650,2013-10-01,2013-10-18,0
21130,14770,2013-08-01,2013-08-20,0
21134,3980,2013-06-19,2014-04-27,0
21143,11224,2013-10-19,2014-01-13,1
21153,15242,2013-03-05,2013-07-10,1
21164,2790,2013-09-06,2013-12-05,1
21167,19194,2013-01-04,2013-01-05,1
21171,4058,2012-11-25,2012-12-31,0
21177,11296,2012-01-09,2012-06-26,0
21181,1685,2012-01-26,2012-02-26,1
21184,513,2012-01-30,2012-06-29,1
21190,18357,2012-12-16,2013-01-28,0
21194,9267,2012-02-02,2012-04-05,1
21198,12783,2013-03-15,2013-07-06,0
21201,14018,2012-11-30,2013-05-10,0
21202,14137,2012-07-07,2012-12-06,1
21203,3785,2013-07-10,2013-09-26,1
21204,19877,2013-05-24,2014-02-12,0
21208,12595,2012-09-13,2013-04-23,1
21211,15048,2012-04-09,2012-12-11,0
21212,16231,2013-06-04,2013-09-28,0
21215,7331,2013-04-23,2013-04-26,1
21217,5187,2013-10-24,2013-12-21,0
21219,1283,2012-01-31,2012-06-30,0
21221,17386,2013-04-14,2014-05-07,0
21223,18135,2013-02-14,2013-07-26,0
21229,13633,2013-09-05,2014-04-06,1
21230,7791,2012-10-11,2013-08-06,0
21236,3432,2013-10-27,2014-02-05,0
21242,2735,2012-08-16,2012-12-17,0
21246,9437,2012-10-06,2013-05-02,0
21253,12483,2013-04-09,2013-06-14,0
21256,15575,2012-12-18,2013-02-19,0
21260,2507,2012-11-20,2012-12-18,1
21262,19924,2013-02-04,2013-02-24,0
21263,1223,2012-05-10,2012-10-29,0
21264,15477,2012-01-27,2012-08-11,0
21268,6540,2012-08-19,2012-10-14,0
21271,16957,2012-04-23,2012-08-06,1
21272,8816,2013-01-24,2013-05-18,0
21277,9824,2013-02-08,2013-08-03,0
21278,7282,2013-06-21,2013-12-04,1
21279,16502,2012-05-17,2013-02-23,1
21284,13546,2012-07-03,2012-09-08,0
21285,19913,2012-08-06,2014-09-15,1
21287,17113,2013-06-05,2013-11-01,0
21288,8137,2013-02-15,2014-10-06,0
21289,15728,2012-05-03,2012-05-20,1
21291,14625,2013-04-17,2013-06-19,0
21292,1281,2012-05-16,2012-06-20,0
21294,18290,2012-08-07,2014-02-02,1
21297,17000,2013-01-15,2014-01-21,0
21298,9186,2012-01-10,2012-01-21,0
21303,12468,2012-09-20,2013-11-11,1
21306,3367,2013-10-15,2014-03-04,0
21311,15774,2012-11-15,2013-04-12,0
21316,4689,2013-07-12,2013-10-30,1
21317,6706,2013-01-01,2014-10-03,0
21324,10788,2013-04-03,2013-05-08,1
21338,3710,2013-07-06,2014-06-16,0
21340,11412,2012-01-15,2012-02-21,1
21342,6307,2013-10-27,2014-01-20,1
21349,3987,2012-10-10,2015-07-02,0
21350,16028,2012-01-10,2012-02-01,0
21351,1067,2012-07-14,2013-03-21,0
21353,7119,2012-05-19,2012-07-12,0
21356,8804,2012-09-13,2014-04-24,0
21362,8256,2012-09-14,2012-11-22,0
21363,11334,2013-07-05,2014-03-29,0
21369,4327,2012-03-19,2012-04-29,1
21373,12340,2013-10-19,2014-08-16,1
21374,241,2013-06-25,2015-02-02,1
21375,5268,2012-04-22,2012-05-31,1
21382,7956,2012-01-31,2012-04-05,0
21387,8823,2012-12-04,2013-07-14,1
21395,14899,2012-01-17,2012-04-25,1
21400,9202,2013-03-09,2013-05-04,1
21402,17695,2013-07-29,2015-09-13,0
21403,16523,2013-07-15,2013-09-21,0
21404,1670,2012-04-15,2012-05-05,0
21406,17292,2013-02-13,2013-02-26,1
21415,18518,2013-08-03,2014-05-24,1
21421,8189,2013-01-26,2014-05-23,1
21422,407,2012-01-10,2013-04-13,0
21431,7704,2012-07-22,2013-08-01,0
21435,1746,2012-10-18,2013-03-14,0
21436,10852,2012-05-31,2013-11-27,0
